PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Set,Group,GroupNumber,CabinDeck,CabinNumber,CabinSide,FirstName,LastName,Bills,GroupSize,PotentialDecks,PotentialSides
4802_01,Earth,True,G/774/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Mabley Lambucketty,,Test,4802,01,G,774,P,Mabley,Lambucketty,0.0,2,,
4802_02,Earth,False,G/774/P,PSO J318.5-22,74.0,False,568.0,17.0,0.0,,1.0,Evendy Lambucketty,,Test,4802,02,G,774,P,Evendy,Lambucketty,,2,,
4803_01,Earth,False,F/977/P,TRAPPIST-1e,55.0,False,1028.0,18.0,0.0,0.0,0.0,Evaned Foxter,False,Train,4803,01,F,977,P,Evaned,Foxter,1046.0,1,,
4804_01,Earth,False,F/906/S,TRAPPIST-1e,18.0,False,211.0,594.0,2.0,493.0,62.0,Dorene Thorney,True,Train,4804,01,F,906,S,Dorene,Thorney,1362.0,3,,
4804_02,Earth,False,G/785/S,TRAPPIST-1e,7.0,False,0.0,0.0,,0.0,0.0,Hanne Thorney,True,Train,4804,02,G,785,S,Hanne,Thorney,0.0,3,,
4804_03,Earth,True,G/785/S,TRAPPIST-1e,1.0,False,0.0,0.0,,0.0,0.0,Veroy Peckers,True,Train,4804,03,G,785,S,Veroy,Peckers,0.0,3,,
4805_01,Earth,True,G/775/P,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Wallyn Popelase,,Test,4805,01,G,775,P,Wallyn,Popelase,0.0,1,"['E', 'F', 'G']","['P', 'S']"
4806_01,Mars,False,E/312/S,TRAPPIST-1e,39.0,False,1.0,0.0,1048.0,0.0,0.0,Coves Jaf,,Test,4806,01,E,312,S,Coves,Jaf,1049.0,1,,
4807_01,Earth,False,G/776/P,TRAPPIST-1e,44.0,False,22.0,1.0,0.0,864.0,0.0,Elinda Miley,False,Train,4807,01,G,776,P,Elinda,Miley,887.0,1,,
4808_01,Mars,False,E/299/P,TRAPPIST-1e,27.0,False,665.0,631.0,1.0,,0.0,Chreet Flart,False,Train,4808,01,E,299,P,Chreet,Flart,,1,,
4809_01,Earth,False,F/978/P,TRAPPIST-1e,18.0,False,4.0,13.0,0.0,1784.0,137.0,Evenna Barks,,Test,4809,01,F,978,P,Evenna,Barks,1938.0,1,,
4810_01,Earth,False,G/786/S,PSO J318.5-22,20.0,False,30.0,4.0,0.0,321.0,451.0,Lulard Blacks,False,Train,4810,01,G,786,S,Lulard,Blacks,806.0,1,"['E', 'F', 'G']","['P', 'S']"
4811_01,Earth,True,G/787/S,PSO J318.5-22,39.0,False,0.0,0.0,0.0,0.0,0.0,Colly Hickett,,Test,4811,01,G,787,S,Colly,Hickett,0.0,1,,
4812_01,Europa,True,E/300/P,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Batenar Sageng,,Test,4812,01,E,300,P,Batenar,Sageng,0.0,1,,
4813_01,Europa,False,C/190/S,55 Cancri e,49.0,False,0.0,7762.0,2.0,0.0,98.0,Ruchbia Exhaftearm,True,Train,4813,01,C,190,S,Ruchbia,Exhaftearm,7862.0,1,,
4814_01,Earth,True,G/788/S,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Walla Lunapperts,True,Train,4814,01,G,788,S,Walla,Lunapperts,0.0,1,,
4815_01,Earth,False,F/907/S,55 Cancri e,21.0,False,564.0,9.0,0.0,0.0,30.0,Amandy Hultz,True,Train,4815,01,F,907,S,Amandy,Hultz,603.0,1,,
4816_01,Earth,False,F/908/S,PSO J318.5-22,21.0,False,101.0,,71.0,17.0,279.0,Irmark Emenez,,Test,4816,01,F,908,S,Irmark,Emenez,,1,,
4817_01,Mars,False,F/979/P,TRAPPIST-1e,26.0,False,17.0,0.0,746.0,394.0,0.0,Honda Emone,False,Train,4817,01,F,979,P,Honda,Emone,1157.0,1,,
4818_01,Mars,False,D/150/S,TRAPPIST-1e,65.0,False,588.0,196.0,272.0,0.0,0.0,Jele Reake,True,Train,4818,01,D,150,S,Jele,Reake,1056.0,1,,
4819_01,Mars,True,F/980/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Poot Cooki,True,Train,4819,01,F,980,P,Poot,Cooki,0.0,1,,
4820_01,Europa,False,B/190/S,TRAPPIST-1e,35.0,False,0.0,6607.0,0.0,706.0,363.0,Sterops Subateful,,Test,4820,01,B,190,S,Sterops,Subateful,7676.0,2,,
4820_02,Europa,False,B/190/S,55 Cancri e,66.0,False,165.0,1329.0,0.0,230.0,7749.0,Batenar Subateful,,Test,4820,02,B,190,S,Batenar,Subateful,9473.0,2,,
4821_01,Earth,False,F/909/S,TRAPPIST-1e,14.0,False,14.0,0.0,135.0,0.0,818.0,Diandy Arneras,,Test,4821,01,F,909,S,Diandy,Arneras,967.0,1,,
4822_01,Mars,True,F/981/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Aps Hotte,True,Train,4822,01,F,981,P,Aps,Hotte,0.0,4,,
4822_02,Mars,True,F/981/P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Tive Hotte,True,Train,4822,02,F,981,P,Tive,Hotte,0.0,4,,
4822_03,Mars,True,F/981/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Miten Hotte,True,Train,4822,03,F,981,P,Miten,Hotte,0.0,4,,
4822_04,Mars,False,F/981/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,,True,Train,4822,04,F,981,P,,,0.0,4,,
4823_01,Earth,False,G/777/P,TRAPPIST-1e,21.0,False,526.0,0.0,,258.0,0.0,Adrie Thonyderson,False,Train,4823,01,G,777,P,Adrie,Thonyderson,,1,,
4824_01,Mars,False,D/151/S,TRAPPIST-1e,20.0,False,71.0,2.0,2121.0,0.0,0.0,Rookix Porté,,Test,4824,01,D,151,S,Rookix,Porté,2194.0,1,,
4825_01,Mars,True,F/910/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Beal Pephe,,Test,4825,01,F,910,S,Beal,Pephe,0.0,1,,
4826_01,Europa,False,E/313/S,TRAPPIST-1e,36.0,False,0.0,2313.0,12.0,194.0,10.0,Asellan Rinicapead,,Test,4826,01,E,313,S,Asellan,Rinicapead,2529.0,1,,
4827_01,Earth,True,G/789/S,PSO J318.5-22,30.0,,0.0,0.0,0.0,0.0,0.0,Wandy Deckerson,True,Train,4827,01,G,789,S,Wandy,Deckerson,0.0,1,,
4828_01,Earth,False,G/778/P,55 Cancri e,14.0,False,363.0,44.0,0.0,0.0,512.0,,True,Train,4828,01,G,778,P,,,919.0,1,,
4829_01,Mars,False,F/982/P,TRAPPIST-1e,45.0,False,944.0,292.0,2.0,,0.0,Ale Shpie,False,Train,4829,01,F,982,P,Ale,Shpie,,1,,
4830_01,Earth,False,F/983/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,19.0,785.0,Ginald Kirks,False,Train,4830,01,F,983,P,Ginald,Kirks,804.0,1,,
4831_01,Mars,True,F/984/P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Weros Pelie,True,Train,4831,01,F,984,P,Weros,Pelie,0.0,1,,
4832_01,Earth,False,E/301/P,,37.0,False,542.0,440.0,1.0,0.0,0.0,Erman Estron,False,Train,4832,01,E,301,P,Erman,Estron,983.0,1,,
4833_01,Europa,False,A/59/S,55 Cancri e,27.0,True,0.0,273.0,0.0,2597.0,4093.0,Aino Meroliss,,Test,4833,01,A,59,S,Aino,Meroliss,6963.0,2,,
4833_02,Europa,False,B/191/S,,51.0,False,0.0,2387.0,,1866.0,54.0,Misamak Meroliss,,Test,4833,02,B,191,S,Misamak,Meroliss,,2,,
4834_01,Earth,True,G/790/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Adanne Simonddler,,Test,4834,01,G,790,S,Adanne,Simonddler,0.0,1,,
4835_01,Earth,False,F/985/P,TRAPPIST-1e,46.0,False,2.0,90.0,0.0,1351.0,0.0,Daisya Willangsey,,Test,4835,01,F,985,P,Daisya,Willangsey,1443.0,1,,
4836_01,Mars,True,F/911/S,TRAPPIST-1e,29.0,False,0.0,,0.0,0.0,0.0,Galowl Sidne,True,Train,4836,01,F,911,S,Galowl,Sidne,0.0,2,"['F', 'E']",['S']
4836_02,Mars,False,F/911/S,TRAPPIST-1e,29.0,True,20.0,,1902.0,0.0,3.0,Quid Sidne,True,Train,4836,02,F,911,S,Quid,Sidne,,2,,
4837_01,Earth,False,F/912/S,TRAPPIST-1e,21.0,,0.0,198.0,559.0,19.0,44.0,Jorgie Jarvey,True,Train,4837,01,F,912,S,Jorgie,Jarvey,820.0,1,,
4838_01,Earth,False,F/913/S,TRAPPIST-1e,52.0,False,1.0,13.0,3.0,0.0,700.0,Andine Mcphernard,False,Train,4838,01,F,913,S,Andine,Mcphernard,717.0,1,,
4839_01,Mars,False,F/914/S,TRAPPIST-1e,67.0,False,1365.0,0.0,1296.0,9.0,0.0,Cireal Concy,,Test,4839,01,F,914,S,Cireal,Concy,2670.0,1,,
4840_01,,True,F/915/S,TRAPPIST-1e,36.0,False,0.0,0.0,,0.0,0.0,,True,Train,4840,01,F,915,S,,,0.0,1,,
4841_01,Europa,True,B/192/S,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,Mahamak Prefule,True,Train,4841,01,B,192,S,Mahamak,Prefule,0.0,3,,
4841_02,Europa,False,B/192/S,TRAPPIST-1e,21.0,False,12.0,1855.0,0.0,1381.0,358.0,Plas Prefule,False,Train,4841,02,B,192,S,Plas,Prefule,3606.0,3,,
4841_03,Europa,False,B/192/S,TRAPPIST-1e,25.0,False,21.0,2148.0,0.0,1966.0,12708.0,Cellus Prefule,False,Train,4841,03,B,192,S,Cellus,Prefule,16843.0,3,,
4842_01,Mars,False,D/152/S,TRAPPIST-1e,23.0,False,2260.0,0.0,152.0,106.0,60.0,Panzel Meate,False,Train,4842,01,D,152,S,Panzel,Meate,2578.0,1,,
4843_01,Earth,False,G/779/P,TRAPPIST-1e,24.0,False,207.0,0.0,62.0,0.0,452.0,Rone Hebernandry,,Test,4843,01,G,779,P,Rone,Hebernandry,721.0,2,,
4843_02,Earth,False,G/779/P,PSO J318.5-22,35.0,False,,607.0,0.0,0.0,1145.0,Hard Hebernandry,,Test,4843,02,G,779,P,Hard,Hebernandry,,2,,
4844_01,Earth,False,F/916/S,TRAPPIST-1e,14.0,,40.0,0.0,497.0,0.0,285.0,Karley Meltoney,,Test,4844,01,F,916,S,Karley,Meltoney,822.0,1,,
4845_01,Europa,True,E/302/P,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,Furudra Whealeed,True,Train,4845,01,E,302,P,Furudra,Whealeed,0.0,1,,
4846_01,Earth,False,E/314/S,TRAPPIST-1e,38.0,False,161.0,3.0,0.0,624.0,0.0,Sonnie Canields,False,Train,4846,01,E,314,S,Sonnie,Canields,788.0,2,,
4846_02,Earth,True,G/791/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,,Isa Canields,True,Train,4846,02,G,791,S,Isa,Canields,0.0,2,,
4847_01,Earth,False,F/917/S,TRAPPIST-1e,19.0,False,0.0,0.0,699.0,18.0,86.0,Blancy Domington,True,Train,4847,01,F,917,S,Blancy,Domington,803.0,1,,
4848_01,Earth,False,F/986/P,TRAPPIST-1e,30.0,False,148.0,0.0,0.0,619.0,34.0,Nathy Griffince,True,Train,4848,01,F,986,P,Nathy,Griffince,801.0,1,,
4849_01,Mars,True,F/987/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Donut Sione,,Test,4849,01,F,987,P,Donut,Sione,0.0,1,,
4850_01,Earth,False,G/792/S,TRAPPIST-1e,23.0,False,14.0,0.0,437.0,103.0,333.0,Tyrony Shieldson,True,Train,4850,01,G,792,S,Tyrony,Shieldson,887.0,2,,
4850_02,Earth,False,G/792/S,TRAPPIST-1e,55.0,False,330.0,114.0,0.0,2.0,0.0,Billya Shieldson,True,Train,4850,02,G,792,S,Billya,Shieldson,446.0,2,,
4851_01,Earth,False,F/918/S,PSO J318.5-22,44.0,,0.0,463.0,1.0,172.0,0.0,Guadae Gamberson,True,Train,4851,01,F,918,S,Guadae,Gamberson,636.0,1,,
4852_01,Earth,True,G/780/P,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Kendre Savaraldez,,Test,4852,01,G,780,P,Kendre,Savaraldez,0.0,1,,
4853_01,Europa,False,C/153/P,TRAPPIST-1e,30.0,False,4531.0,212.0,10.0,157.0,12.0,Gimpus Inkcablel,False,Train,4853,01,C,153,P,Gimpus,Inkcablel,4922.0,1,,
4854_01,Mars,True,F/919/S,TRAPPIST-1e,23.0,,0.0,0.0,0.0,0.0,0.0,Sugark Vlart,,Test,4854,01,F,919,S,Sugark,Vlart,0.0,1,,
4855_01,Earth,True,G/781/P,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Rayley Cartyernan,,Test,4855,01,G,781,P,Rayley,Cartyernan,0.0,2,,
4855_02,Earth,True,G/781/P,TRAPPIST-1e,21.0,False,0.0,0.0,,0.0,0.0,Idary Cartyernan,,Test,4855,02,G,781,P,Idary,Cartyernan,0.0,2,,
4856_01,Earth,False,F/920/S,TRAPPIST-1e,39.0,False,12.0,8.0,0.0,4.0,753.0,Geneen Sullones,True,Train,4856,01,F,920,S,Geneen,Sullones,777.0,1,,
4857_01,Earth,False,G/782/P,55 Cancri e,19.0,False,423.0,,0.0,0.0,0.0,Elanda Bushins,False,Train,4857,01,G,782,P,Elanda,Bushins,,1,,
4858_01,Mars,False,D/159/P,TRAPPIST-1e,36.0,False,3341.0,0.0,558.0,0.0,0.0,Toale Pota,,Test,4858,01,D,159,P,Toale,Pota,3899.0,1,,
4859_01,Earth,True,G/793/S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Claura Brenney,,Test,4859,01,G,793,S,Claura,Brenney,0.0,1,,
4860_01,Earth,False,F/921/S,PSO J318.5-22,22.0,False,0.0,0.0,292.0,261.0,0.0,Matty Clean,,Test,4860,01,F,921,S,Matty,Clean,553.0,1,,
4861_01,Earth,False,E/303/P,TRAPPIST-1e,58.0,False,70.0,0.0,292.0,356.0,0.0,Carlen Frandriquez,,Test,4861,01,E,303,P,Carlen,Frandriquez,718.0,1,,
4862_01,Earth,False,G/783/P,TRAPPIST-1e,24.0,False,0.0,871.0,17.0,0.0,0.0,Jone Cruzaley,False,Train,4862,01,G,783,P,Jone,Cruzaley,888.0,1,,
4863_01,Europa,,T/2/S,TRAPPIST-1e,37.0,False,1721.0,667.0,,28.0,1362.0,Phacton Unsible,False,Train,4863,01,T,2,S,Phacton,Unsible,,1,,
4864_01,Earth,False,G/784/P,55 Cancri e,24.0,False,0.0,0.0,0.0,734.0,21.0,,False,Train,4864,01,G,784,P,,,755.0,1,,
4865_01,Earth,False,F/988/P,TRAPPIST-1e,14.0,False,1538.0,22.0,0.0,11.0,2.0,Idacey Sancasey,,Test,4865,01,F,988,P,Idacey,Sancasey,1573.0,1,,
4866_01,Earth,False,F/922/S,TRAPPIST-1e,17.0,False,0.0,0.0,1875.0,142.0,2.0,Lewise Hoodgers,True,Train,4866,01,F,922,S,Lewise,Hoodgers,2019.0,1,,
4867_01,Earth,False,F/989/P,TRAPPIST-1e,18.0,,0.0,8.0,0.0,433.0,482.0,Eilan Kerrealds,,Test,4867,01,F,989,P,Eilan,Kerrealds,923.0,1,,
4868_01,Earth,False,E/304/P,TRAPPIST-1e,17.0,False,0.0,775.0,0.0,13.0,0.0,Rona Rocholton,True,Train,4868,01,E,304,P,Rona,Rocholton,788.0,1,,
4869_01,Earth,False,F/923/S,TRAPPIST-1e,40.0,False,48.0,4.0,351.0,54.0,443.0,Tine Merce,,Test,4869,01,F,923,S,Tine,Merce,900.0,1,"['E', 'F', 'G']","['P', 'S']"
4870_01,Earth,False,G/785/P,55 Cancri e,14.0,False,8.0,0.0,,0.0,176.0,Ambert Weaves,False,Train,4870,01,G,785,P,Ambert,Weaves,,1,,
4871_01,Earth,False,F/990/P,PSO J318.5-22,13.0,False,0.0,611.0,0.0,0.0,0.0,Anniey Mccarry,False,Train,4871,01,F,990,P,Anniey,Mccarry,611.0,1,,
4872_01,Earth,False,F/924/S,TRAPPIST-1e,24.0,False,0.0,5.0,6.0,486.0,205.0,Joyces Tuckers,,Test,4872,01,F,924,S,Joyces,Tuckers,702.0,1,,
4873_01,Europa,False,C/191/S,55 Cancri e,35.0,False,0.0,1135.0,0.0,0.0,3880.0,Misa Excialing,True,Train,4873,01,C,191,S,Misa,Excialing,5015.0,1,,
4874_01,Mars,False,F/925/S,TRAPPIST-1e,32.0,False,654.0,0.0,655.0,0.0,0.0,Gech Cusa,True,Train,4874,01,F,925,S,Gech,Cusa,1309.0,2,,
4874_02,Mars,True,F/925/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Cruses Cusa,True,Train,4874,02,F,925,S,Cruses,Cusa,0.0,2,,
4875_01,Earth,False,F/926/S,TRAPPIST-1e,21.0,False,529.0,8.0,89.0,21.0,0.0,Willey Morrows,True,Train,4875,01,F,926,S,Willey,Morrows,647.0,1,,
4876_01,Mars,False,F/927/S,TRAPPIST-1e,25.0,False,750.0,0.0,109.0,368.0,0.0,Teda Ane,False,Train,4876,01,F,927,S,Teda,Ane,1227.0,1,,
4877_01,Mars,False,F/928/S,TRAPPIST-1e,26.0,False,80.0,0.0,199.0,288.0,0.0,Range Frie,,Test,4877,01,F,928,S,Range,Frie,567.0,1,,
4878_01,Mars,False,F/929/S,TRAPPIST-1e,36.0,False,108.0,0.0,941.0,861.0,0.0,Cine Gene,False,Train,4878,01,F,929,S,Cine,Gene,1910.0,1,,
4879_01,Earth,False,G/786/P,TRAPPIST-1e,20.0,False,362.0,0.0,31.0,12.0,483.0,Emilla Hebernandry,False,Train,4879,01,G,786,P,Emilla,Hebernandry,888.0,1,,
4880_01,Earth,False,G/787/P,55 Cancri e,22.0,False,126.0,3.0,0.0,1305.0,0.0,Yvonna Alberts,False,Train,4880,01,G,787,P,Yvonna,Alberts,1434.0,1,,
4881_01,Mars,True,E/315/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Clech Snoaf,True,Train,4881,01,E,315,S,Clech,Snoaf,0.0,1,,
4882_01,Europa,False,B/193/S,TRAPPIST-1e,,False,9.0,2031.0,0.0,20.0,1837.0,Tabdhib Switmorary,False,Train,4882,01,B,193,S,Tabdhib,Switmorary,3897.0,1,,
4883_01,Earth,True,G/788/P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Darley Carrishley,True,Train,4883,01,G,788,P,Darley,Carrishley,0.0,1,,
4884_01,Mars,True,E/316/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Tors Buncy,False,Train,4884,01,E,316,S,Tors,Buncy,0.0,1,,
4885_01,Mars,False,F/930/S,TRAPPIST-1e,21.0,False,74.0,0.0,713.0,0.0,502.0,Jagles Bre,True,Train,4885,01,F,930,S,Jagles,Bre,1289.0,1,,
4886_01,Earth,False,F/931/S,TRAPPIST-1e,18.0,False,,0.0,1770.0,1284.0,8.0,Carita Simonsents,False,Train,4886,01,F,931,S,Carita,Simonsents,,1,,
4887_01,Earth,False,F/991/P,TRAPPIST-1e,20.0,False,0.0,254.0,868.0,405.0,0.0,Debora Thomason,True,Train,4887,01,F,991,P,Debora,Thomason,1527.0,1,,
4888_01,Europa,True,C/192/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Mark Tairbatic,True,Train,4888,01,C,192,S,Mark,Tairbatic,0.0,1,,
4889_01,Earth,False,G/794/S,PSO J318.5-22,57.0,False,274.0,8.0,0.0,19.0,466.0,Thewis Mullericer,False,Train,4889,01,G,794,S,Thewis,Mullericer,767.0,1,,
4890_01,Earth,False,G/795/S,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,Rone Browlerson,True,Train,4890,01,G,795,S,Rone,Browlerson,0.0,2,,
4890_02,Earth,False,F/932/S,TRAPPIST-1e,23.0,False,0.0,0.0,874.0,,0.0,Cline Browlerson,True,Train,4890,02,F,932,S,Cline,Browlerson,,2,,
4891_01,Europa,True,B/194/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Cella Ambleetive,True,Train,4891,01,B,194,S,Cella,Ambleetive,0.0,2,,
4891_02,Europa,True,B/194/S,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Weion Heeroling,True,Train,4891,02,B,194,S,Weion,Heeroling,0.0,2,,
4892_01,Earth,False,G/796/S,TRAPPIST-1e,52.0,False,44.0,,0.0,42.0,1731.0,Branda Colomonson,False,Train,4892,01,G,796,S,Branda,Colomonson,,1,,
4893_01,Earth,True,G/797/S,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,Joya Singlents,True,Train,4893,01,G,797,S,Joya,Singlents,0.0,1,,
4894_01,Earth,True,G/798/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Laude Guerson,,Test,4894,01,G,798,S,Laude,Guerson,0.0,1,,
4895_01,Earth,True,G/789/P,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Eriana Mcleaney,True,Train,4895,01,G,789,P,Eriana,Mcleaney,0.0,1,,
4896_01,Earth,False,F/992/P,TRAPPIST-1e,40.0,False,176.0,932.0,0.0,0.0,,Vana Jimes,False,Train,4896,01,F,992,P,Vana,Jimes,,1,,
4897_01,Earth,False,F/993/P,TRAPPIST-1e,18.0,False,0.0,0.0,31.0,2121.0,0.0,Trice Weavesend,False,Train,4897,01,F,993,P,Trice,Weavesend,2152.0,1,,
4898_01,Earth,False,F/933/S,TRAPPIST-1e,28.0,False,647.0,1.0,32.0,71.0,140.0,Lorian Bertsontry,True,Train,4898,01,F,933,S,Lorian,Bertsontry,891.0,1,,
4899_01,Earth,True,G/799/S,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Elicia Leonzaley,True,Train,4899,01,G,799,S,Elicia,Leonzaley,0.0,2,,
4899_02,Earth,False,G/799/S,PSO J318.5-22,32.0,False,8.0,690.0,3.0,5.0,0.0,Adamie Leonzaley,True,Train,4899,02,G,799,S,Adamie,Leonzaley,706.0,2,,
4900_01,Earth,False,F/994/P,PSO J318.5-22,35.0,False,0.0,0.0,2.0,672.0,10.0,Idace Gaington,False,Train,4900,01,F,994,P,Idace,Gaington,684.0,1,,
4901_01,Earth,False,G/790/P,TRAPPIST-1e,52.0,False,0.0,837.0,1.0,2.0,8.0,Nichad Baldson,False,Train,4901,01,G,790,P,Nichad,Baldson,848.0,2,,
4901_02,Earth,False,E/305/P,TRAPPIST-1e,34.0,False,695.0,25.0,276.0,0.0,0.0,Benny Baldson,False,Train,4901,02,E,305,P,Benny,Baldson,996.0,2,,
4902_01,Earth,True,G/791/P,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Dennie Whiters,False,Train,4902,01,G,791,P,Dennie,Whiters,0.0,1,,
4903_01,Earth,False,F/995/P,55 Cancri e,23.0,False,62.0,0.0,0.0,1.0,2203.0,Arla Moodman,False,Train,4903,01,F,995,P,Arla,Moodman,2266.0,1,,
4904_01,Earth,False,E/317/S,TRAPPIST-1e,44.0,False,2.0,0.0,0.0,788.0,0.0,Tamin Willynnedy,False,Train,4904,01,E,317,S,Tamin,Willynnedy,790.0,1,,
4905_01,Earth,True,G/792/P,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Antony Daviddley,,Test,4905,01,G,792,P,Antony,Daviddley,0.0,1,,
4906_01,Earth,False,G/800/S,TRAPPIST-1e,21.0,False,699.0,0.0,63.0,2.0,19.0,Shan Hultz,,Test,4906,01,G,800,S,Shan,Hultz,783.0,1,,
4907_01,Earth,True,G/801/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Eliana Estron,,Test,4907,01,G,801,S,Eliana,Estron,0.0,1,,
4908_01,Earth,False,F/996/P,TRAPPIST-1e,23.0,False,115.0,464.0,0.0,,20.0,Guyne Barrison,,Test,4908,01,F,996,P,Guyne,Barrison,,1,,
4909_01,Earth,False,F/997/P,55 Cancri e,59.0,False,460.0,139.0,0.0,1.0,0.0,Evane Franey,False,Train,4909,01,F,997,P,Evane,Franey,600.0,1,,
4910_01,Europa,False,E/306/P,TRAPPIST-1e,42.0,False,0.0,1330.0,0.0,2711.0,691.0,Tetraix Dratembid,False,Train,4910,01,E,306,P,Tetraix,Dratembid,4732.0,1,,
4911_01,Earth,False,F/998/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,702.0,0.0,Adriet Hughriend,False,Train,4911,01,F,998,P,Adriet,Hughriend,702.0,1,,
4912_01,Mars,False,D/160/P,TRAPPIST-1e,29.0,False,3284.0,84.0,0.0,0.0,2.0,Basps Bane,False,Train,4912,01,D,160,P,Basps,Bane,3370.0,2,,
4912_02,Mars,True,F/999/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Bats Bane,True,Train,4912,02,F,999,P,Bats,Bane,0.0,2,,
4913_01,Mars,False,F/1000/P,TRAPPIST-1e,19.0,False,1301.0,0.0,31.0,1.0,0.0,Cine Terry,True,Train,4913,01,F,1000,P,Cine,Terry,1333.0,1,,
4914_01,Mars,False,E/318/S,TRAPPIST-1e,22.0,False,1299.0,0.0,0.0,0.0,0.0,Dors Forne,,Test,4914,01,E,318,S,Dors,Forne,1299.0,1,,
4915_01,Earth,True,G/793/P,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,Mon Lamberguson,False,Train,4915,01,G,793,P,Mon,Lamberguson,0.0,1,,
4916_01,Mars,True,F/1001/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Unch Mity,True,Train,4916,01,F,1001,P,Unch,Mity,0.0,1,,
4917_01,Europa,False,B/195/S,55 Cancri e,36.0,True,1.0,10029.0,1.0,1679.0,27.0,Brab Neceriont,True,Train,4917,01,B,195,S,Brab,Neceriont,11737.0,1,,
4918_01,Earth,True,G/794/P,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,Andyn Ryanga,True,Train,4918,01,G,794,P,Andyn,Ryanga,0.0,1,,
4919_01,Earth,False,F/934/S,55 Cancri e,20.0,False,637.0,,0.0,193.0,0.0,Monard Gordond,,Test,4919,01,F,934,S,Monard,Gordond,,1,,
4920_01,Earth,True,G/802/S,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Chary Booneid,True,Train,4920,01,G,802,S,Chary,Booneid,0.0,1,,
4921_01,Europa,False,B/196/S,55 Cancri e,38.0,False,29.0,666.0,0.0,1641.0,7985.0,Cellah Dedingeal,,Test,4921,01,B,196,S,Cellah,Dedingeal,10321.0,1,,
4922_01,Earth,False,E/319/S,55 Cancri e,37.0,False,0.0,789.0,0.0,0.0,0.0,Heald Gregordy,,Test,4922,01,E,319,S,Heald,Gregordy,789.0,1,,
4923_01,Mars,True,F/935/S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Graw Sturt,True,Train,4923,01,F,935,S,Graw,Sturt,0.0,3,,
4923_02,Mars,True,F/935/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Yalmon Sturt,True,Train,4923,02,F,935,S,Yalmon,Sturt,0.0,3,,
