PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Set,Transported,Group,GroupNumber,Deck,Number,Side,FirstName,LastName,GroupSize,Bills
4978_01,Earth,False,F/1015/P,TRAPPIST-1e,20.0,False,0.0,358.0,287.0,0.0,,Floyde Hortis,Train,False,4978,01,F,1015.0,P,Floyde,Hortis,1,
4979_01,Earth,True,G/804/P,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,Arllia Mckinn,Train,False,4979,01,G,804.0,P,Arllia,Mckinn,1,0.0
4980_01,Earth,False,G/805/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,882.0,0.0,Lelah Potterry,Train,False,4980,01,G,805.0,P,Lelah,Potterry,3,882.0
4980_02,Earth,False,G/805/P,,12.0,False,0.0,0.0,0.0,0.0,0.0,Sanney Potterry,Train,False,4980,02,G,805.0,P,Sanney,Potterry,3,0.0
4980_03,Earth,False,G/805/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,,Train,False,4980,03,G,805.0,P,,,3,0.0
4981_01,Earth,,F/946/S,TRAPPIST-1e,16.0,False,0.0,769.0,0.0,0.0,7.0,Davis Brenney,Train,True,4981,01,F,946.0,S,Davis,Brenney,3,776.0
4981_02,Earth,,G/814/S,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,Millia Connon,Train,True,4981,02,G,814.0,S,Millia,Connon,3,0.0
4981_03,Earth,False,G/814/S,TRAPPIST-1e,24.0,False,530.0,0.0,0.0,0.0,179.0,Brank Brenney,Train,False,4981,03,G,814.0,S,Brank,Brenney,3,709.0
4982_01,Earth,True,G/815/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Wenise Armstromez,Test,,4982,01,G,815.0,S,Wenise,Armstromez,1,0.0
4983_01,Earth,False,F/1016/P,TRAPPIST-1e,22.0,False,61.0,0.0,214.0,445.0,,Mabley Mcbriguez,Train,True,4983,01,F,1016.0,P,Mabley,Mcbriguez,1,
4984_01,Earth,False,F/947/S,TRAPPIST-1e,18.0,False,0.0,130.0,0.0,429.0,0.0,Chadie Baldson,Test,,4984,01,F,947.0,S,Chadie,Baldson,2,559.0
4984_02,Earth,,F/947/S,PSO J318.5-22,21.0,False,690.0,0.0,0.0,49.0,7.0,Annard Baldson,Test,,4984,02,F,947.0,S,Annard,Baldson,2,746.0
4985_01,Mars,True,F/948/S,,25.0,False,0.0,0.0,0.0,0.0,0.0,Grawk Welte,Test,,4985,01,F,948.0,S,Grawk,Welte,1,0.0
4986_01,Earth,False,F/1017/P,55 Cancri e,16.0,False,0.0,81.0,1.0,0.0,778.0,Belix Ewisentley,Test,,4986,01,F,1017.0,P,Belix,Ewisentley,1,860.0
4987_01,Earth,False,G/816/S,TRAPPIST-1e,21.0,False,36.0,162.0,0.0,588.0,0.0,Fayene Popelacruz,Train,True,4987,01,G,816.0,S,Fayene,Popelacruz,1,786.0
4988_01,Europa,True,B/163/P,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,Alhaino Suartforly,Test,,4988,01,B,163.0,P,Alhaino,Suartforly,1,0.0
4989_01,Earth,False,E/310/P,TRAPPIST-1e,38.0,False,0.0,1.0,0.0,786.0,0.0,Inette Johnshines,Train,False,4989,01,E,310.0,P,Inette,Johnshines,1,787.0
4990_01,Europa,True,B/164/P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Nasliak Listive,Train,False,4990,01,B,164.0,P,Nasliak,Listive,1,0.0
4991_01,Earth,False,G/806/P,TRAPPIST-1e,79.0,False,610.0,,0.0,200.0,5.0,Rickie Pentss,Train,False,4991,01,G,806.0,P,Rickie,Pentss,1,
4992_01,Earth,False,F/1018/P,PSO J318.5-22,22.0,False,479.0,34.0,0.0,29.0,4.0,Dandra Sextones,Train,False,4992,01,F,1018.0,P,Dandra,Sextones,1,546.0
4993_01,Earth,False,E/320/S,TRAPPIST-1e,28.0,False,0.0,610.0,1014.0,0.0,0.0,Jodip Sosalinson,Test,,4993,01,E,320.0,S,Jodip,Sosalinson,1,1624.0
4994_01,Earth,False,G/817/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,732.0,,Joyn Sosanturney,Test,,4994,01,G,817.0,S,Joyn,Sosanturney,1,
4995_01,Earth,False,G/807/P,55 Cancri e,42.0,False,642.0,282.0,0.0,0.0,0.0,Timmy Cardners,Train,True,4995,01,G,807.0,P,Timmy,Cardners,1,924.0
4996_01,Mars,True,F/949/S,,34.0,False,0.0,0.0,0.0,0.0,0.0,Scera Mitte,Train,True,4996,01,F,949.0,S,Scera,Mitte,1,0.0
4997_01,Europa,True,C/156/P,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,Diphah Disgul,Train,True,4997,01,C,156.0,P,Diphah,Disgul,1,0.0
4998_01,Earth,True,G/818/S,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Lison Willy,Train,True,4998,01,G,818.0,S,Lison,Willy,1,0.0
4999_01,Earth,False,F/950/S,TRAPPIST-1e,30.0,False,1120.0,0.0,0.0,0.0,794.0,Chelly Mckins,Train,False,4999,01,F,950.0,S,Chelly,Mckins,1,1914.0
5000_01,Earth,True,G/808/P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Courta Barrison,Train,True,5000,01,G,808.0,P,Courta,Barrison,1,0.0
5001_01,Earth,False,G/819/S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Racyle Workmanson,Test,,5001,01,G,819.0,S,Racyle,Workmanson,1,0.0
5002_01,Earth,True,G/820/S,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Racy Casentry,Test,,5002,01,G,820.0,S,Racy,Casentry,1,0.0
5003_01,Earth,True,G/809/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Dessie Bulliamoses,Train,False,5003,01,G,809.0,P,Dessie,Bulliamoses,1,0.0
5004_01,Europa,True,B/165/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Mediah Gloyanthy,Train,True,5004,01,B,165.0,P,Mediah,Gloyanthy,1,0.0
5005_01,Earth,False,F/1019/P,TRAPPIST-1e,46.0,False,819.0,31.0,0.0,49.0,2.0,Rayley Daughtson,Train,False,5005,01,F,1019.0,P,Rayley,Daughtson,1,901.0
5006_01,Europa,True,B/166/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Kochard Stingive,Train,True,5006,01,B,166.0,P,Kochard,Stingive,3,0.0
5006_02,Europa,True,B/166/P,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,Alyat Stingive,Train,True,5006,02,B,166.0,P,Alyat,Stingive,3,0.0
5006_03,Europa,False,B/166/P,TRAPPIST-1e,20.0,False,0.0,219.0,0.0,5.0,3283.0,Alark Stingive,Train,False,5006,03,B,166.0,P,Alark,Stingive,3,3507.0
5007_01,Mars,False,F/951/S,TRAPPIST-1e,35.0,False,1337.0,49.0,57.0,0.0,0.0,Gramus Watie,Train,False,5007,01,F,951.0,S,Gramus,Watie,1,1443.0
5008_01,Mars,True,F/952/S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Apies Prity,Train,True,5008,01,F,952.0,S,Apies,Prity,1,0.0
5009_01,Mars,True,F/1020/P,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,,Train,True,5009,01,F,1020.0,P,,,1,0.0
5010_01,Mars,False,F/1021/P,TRAPPIST-1e,26.0,True,1033.0,172.0,26.0,0.0,518.0,Poloos Sincy,Train,False,5010,01,F,1021.0,P,Poloos,Sincy,1,1749.0
5011_01,Earth,True,G/810/P,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Jimen Beangley,Test,,5011,01,G,810.0,P,Jimen,Beangley,1,0.0
5012_01,Earth,True,G/811/P,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Benny Joynewtonks,Train,True,5012,01,G,811.0,P,Benny,Joynewtonks,1,0.0
5013_01,Earth,False,F/953/S,TRAPPIST-1e,23.0,False,0.0,0.0,2102.0,0.0,0.0,Kaye Wagnerray,Train,True,5013,01,F,953.0,S,Kaye,Wagnerray,1,2102.0
5014_01,Mars,False,D/162/P,TRAPPIST-1e,26.0,False,1331.0,0.0,973.0,484.0,0.0,Quan Porté,Train,False,5014,01,D,162.0,P,Quan,Porté,2,2788.0
5014_02,Mars,True,F/1022/P,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Moste Porté,Train,True,5014,02,F,1022.0,P,Moste,Porté,2,0.0
5015_01,Europa,False,C/194/S,55 Cancri e,35.0,False,54.0,493.0,12.0,6691.0,253.0,Geno Lowerrudy,Train,False,5015,01,C,194.0,S,Geno,Lowerrudy,1,7503.0
5016_01,Mars,False,F/1023/P,TRAPPIST-1e,18.0,False,1092.0,31.0,309.0,0.0,0.0,Honda Bert,Train,False,5016,01,F,1023.0,P,Honda,Bert,1,1432.0
5017_01,Mars,True,F/954/S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Raptax Giba,Train,True,5017,01,F,954.0,S,Raptax,Giba,1,0.0
5018_01,Earth,True,G/812/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Shanie Pooles,Train,True,5018,01,G,812.0,P,Shanie,Pooles,1,0.0
5019_01,Earth,False,F/955/S,TRAPPIST-1e,15.0,False,0.0,0.0,19.0,352.0,326.0,Olly Hebernandry,Train,False,5019,01,F,955.0,S,Olly,Hebernandry,1,697.0
5020_01,Earth,False,F/956/S,PSO J318.5-22,18.0,False,648.0,19.0,0.0,0.0,4.0,Annon Anthompson,Train,True,5020,01,F,956.0,S,Annon,Anthompson,1,671.0
5021_01,Europa,False,B/167/P,TRAPPIST-1e,41.0,False,4.0,4619.0,0.0,251.0,213.0,Celavar Fulacid,Train,True,5021,01,B,167.0,P,Celavar,Fulacid,1,5087.0
5022_01,Earth,False,,TRAPPIST-1e,26.0,False,0.0,115.0,307.0,420.0,0.0,Landa Mcgowaymond,Test,,5022,01,,,,Landa,Mcgowaymond,1,842.0
5023_01,Earth,False,G/813/P,55 Cancri e,36.0,False,0.0,0.0,0.0,474.0,12.0,Briney Griffy,Train,False,5023,01,G,813.0,P,Briney,Griffy,1,486.0
5024_01,Earth,False,G/822/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Evendy Mckins,Test,,5024,01,G,822.0,S,Evendy,Mckins,5,0.0
5024_02,Earth,False,G/822/S,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Hene Mallerez,Test,,5024,02,G,822.0,S,Hene,Mallerez,5,0.0
5024_03,Earth,False,G/822/S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Agnesa Mckins,Test,,5024,03,G,822.0,S,Agnesa,Mckins,5,0.0
5024_04,Earth,False,F/957/S,TRAPPIST-1e,19.0,False,0.0,0.0,97.0,99.0,449.0,Scotty Mallerez,Test,,5024,04,F,957.0,S,Scotty,Mallerez,5,645.0
5024_05,Earth,True,G/822/S,55 Cancri e,5.0,False,0.0,0.0,0.0,0.0,0.0,Rone Mckins,Test,,5024,05,G,822.0,S,Rone,Mckins,5,0.0
5025_01,Earth,False,F/1024/P,TRAPPIST-1e,33.0,False,1042.0,50.0,0.0,9.0,0.0,Ronard Arner,Train,False,5025,01,F,1024.0,P,Ronard,Arner,1,1101.0
5026_01,Earth,False,E/311/P,TRAPPIST-1e,35.0,False,57.0,97.0,455.0,109.0,0.0,Lloyde Pacerty,Test,,5026,01,E,311.0,P,Lloyde,Pacerty,1,718.0
5027_01,Earth,False,E/321/S,55 Cancri e,41.0,False,4.0,737.0,0.0,51.0,0.0,Noria Kiddley,Train,False,5027,01,E,321.0,S,Noria,Kiddley,1,792.0
5028_01,Europa,False,A/61/S,55 Cancri e,47.0,False,1904.0,18.0,0.0,89.0,4411.0,Enifak Plattering,Train,False,5028,01,A,61.0,S,Enifak,Plattering,1,6422.0
5029_01,Europa,True,B/168/P,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Benebah Derterval,Test,,5029,01,B,168.0,P,Benebah,Derterval,2,0.0
5029_02,Europa,True,B/168/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Hallah Derterval,Test,,5029,02,B,168.0,P,Hallah,Derterval,2,0.0
5030_01,Earth,False,G/823/S,TRAPPIST-1e,34.0,False,4.0,12.0,858.0,0.0,32.0,Deanny Roycentes,Test,,5030,01,G,823.0,S,Deanny,Roycentes,1,906.0
5031_01,Europa,False,A/45/P,55 Cancri e,21.0,False,0.0,438.0,0.0,0.0,2175.0,Ranan Seadler,Test,,5031,01,A,45.0,P,Ranan,Seadler,2,2613.0
5031_02,Europa,False,A/45/P,TRAPPIST-1e,26.0,False,0.0,6442.0,0.0,681.0,756.0,Atikard Ressighty,Test,,5031,02,A,45.0,P,Atikard,Ressighty,2,7879.0
5032_01,Europa,True,E/322/S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Kochard Dicely,Train,True,5032,01,E,322.0,S,Kochard,Dicely,1,0.0
5033_01,Europa,False,B/169/P,TRAPPIST-1e,32.0,False,0.0,5209.0,0.0,22.0,3062.0,Majoth Witalnerod,Test,,5033,01,B,169.0,P,Majoth,Witalnerod,2,8293.0
5033_02,Europa,False,B/169/P,TRAPPIST-1e,40.0,,0.0,1262.0,0.0,6162.0,6.0,Wasalm Witalnerod,Test,,5033,02,B,169.0,P,Wasalm,Witalnerod,2,7430.0
5034_01,Earth,False,G/824/S,TRAPPIST-1e,36.0,False,0.0,52.0,8.0,0.0,4160.0,Briany Sellahaney,Train,False,5034,01,G,824.0,S,Briany,Sellahaney,1,4220.0
5035_01,Earth,True,G/825/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Sethew Coolerson,Train,True,5035,01,G,825.0,S,Sethew,Coolerson,1,0.0
5036_01,Earth,True,G/814/P,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,Robyny Walterson,Train,False,5036,01,G,814.0,P,Robyny,Walterson,2,0.0
5036_02,Earth,False,G/814/P,TRAPPIST-1e,24.0,False,5.0,1.0,7.0,0.0,895.0,Eleah Walterson,Train,False,5036,02,G,814.0,P,Eleah,Walterson,2,908.0
5037_01,Mars,False,E/323/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Sar Birte,Test,,5037,01,E,323.0,S,Sar,Birte,1,0.0
5038_01,Mars,False,,55 Cancri e,29.0,False,465.0,0.0,169.0,102.0,2104.0,Bers Sun,Test,,5038,01,,,,Bers,Sun,2,2840.0
5038_02,Mars,True,F/1025/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Cocors Sun,Test,,5038,02,F,1025.0,P,Cocors,Sun,2,0.0
5039_01,Mars,False,F/958/S,TRAPPIST-1e,16.0,False,1285.0,,14.0,1386.0,0.0,Jayrin Bate,Train,False,5039,01,F,958.0,S,Jayrin,Bate,4,
5039_02,Mars,True,F/958/S,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Hule Bate,Train,True,5039,02,F,958.0,S,Hule,Bate,4,0.0
5039_03,Mars,False,F/958/S,TRAPPIST-1e,24.0,False,1157.0,0.0,0.0,131.0,0.0,Rionk Bate,Train,True,5039,03,F,958.0,S,Rionk,Bate,4,1288.0
5039_04,Mars,False,F/958/S,TRAPPIST-1e,35.0,False,1307.0,0.0,0.0,2.0,0.0,Cakes Bate,Train,False,5039,04,F,958.0,S,Cakes,Bate,4,1309.0
5040_01,Europa,False,C/195/S,TRAPPIST-1e,26.0,False,0.0,21.0,10424.0,1373.0,7218.0,Enibik Dynigic,Train,False,5040,01,C,195.0,S,Enibik,Dynigic,2,19036.0
5040_02,Europa,False,C/195/S,55 Cancri e,39.0,False,10.0,199.0,0.0,6216.0,101.0,Alsha Dynigic,Train,False,5040,02,C,195.0,S,Alsha,Dynigic,2,6526.0
5041_01,Earth,False,F/959/S,55 Cancri e,25.0,False,3.0,414.0,4.0,245.0,143.0,Glasey Cooperkins,Test,,5041,01,F,959.0,S,Glasey,Cooperkins,1,809.0
5042_01,Earth,False,F/1026/P,TRAPPIST-1e,18.0,False,8.0,1.0,4.0,419.0,304.0,Lorice Estiagosen,Train,True,5042,01,F,1026.0,P,Lorice,Estiagosen,1,736.0
5043_01,Mars,True,F/1027/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Gice Lette,Test,,5043,01,F,1027.0,P,Gice,Lette,3,0.0
5043_02,Mars,True,F/1027/P,55 Cancri e,51.0,False,0.0,0.0,0.0,0.0,0.0,Yales Lette,Test,,5043,02,F,1027.0,P,Yales,Lette,3,0.0
5043_03,Mars,False,E/312/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Giamon Lette,Test,,5043,03,E,312.0,P,Giamon,Lette,3,0.0
5044_01,Earth,False,G/826/S,TRAPPIST-1e,23.0,False,0.0,381.0,142.0,0.0,261.0,Sanya Palmes,Train,False,5044,01,G,826.0,S,Sanya,Palmes,2,784.0
5044_02,Earth,True,G/826/S,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,,Train,True,5044,02,G,826.0,S,,,2,0.0
5045_01,Mars,True,F/960/S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Ots Tité,Test,,5045,01,F,960.0,S,Ots,Tité,1,0.0
5046_01,Earth,True,G/827/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Lonnis Spencervan,Test,,5046,01,G,827.0,S,Lonnis,Spencervan,1,0.0
5047_01,Earth,True,G/828/S,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,Shawne Edwartizman,Test,,5047,01,G,828.0,S,Shawne,Edwartizman,1,0.0
5048_01,Earth,False,,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Lerion Moodson,Train,True,5048,01,,,,Lerion,Moodson,1,0.0
5049_01,Earth,False,E/313/P,TRAPPIST-1e,26.0,False,13.0,1.0,0.0,8.0,765.0,Gabria Batestonley,Test,,5049,01,E,313.0,P,Gabria,Batestonley,1,787.0
5050_01,Earth,False,F/1028/P,TRAPPIST-1e,31.0,False,433.0,111.0,238.0,86.0,0.0,Loree Wolfernan,Train,False,5050,01,F,1028.0,P,Loree,Wolfernan,1,868.0
5051_01,Mars,False,E/324/S,TRAPPIST-1e,49.0,False,1176.0,0.0,20.0,103.0,0.0,Tous Flité,Train,False,5051,01,E,324.0,S,Tous,Flité,1,1299.0
5052_01,Mars,True,F/961/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Crick Khart,Train,True,5052,01,F,961.0,S,Crick,Khart,2,0.0
5052_02,Mars,False,F/961/S,55 Cancri e,23.0,False,228.0,1451.0,912.0,3.0,0.0,,Train,True,5052,02,F,961.0,S,,,2,2594.0
5053_01,Europa,,A/46/P,TRAPPIST-1e,42.0,True,2.0,722.0,0.0,1035.0,368.0,Aludrab Confring,Test,,5053,01,A,46.0,P,Aludrab,Confring,1,2127.0
5054_01,Mars,False,F/962/S,TRAPPIST-1e,57.0,False,1337.0,0.0,0.0,1080.0,0.0,Reats Part,Test,,5054,01,F,962.0,S,Reats,Part,1,2417.0
5055_01,Earth,True,G/815/P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Fayen Hodgesss,Test,,5055,01,G,815.0,P,Fayen,Hodgesss,1,0.0
5056_01,Mars,False,F/1029/P,TRAPPIST-1e,23.0,False,663.0,392.0,6023.0,4.0,0.0,Weres Chen,Test,,5056,01,F,1029.0,P,Weres,Chen,2,7082.0
5056_02,Mars,False,F/1029/P,55 Cancri e,32.0,False,38.0,0.0,1423.0,0.0,0.0,Ockies Chen,Test,,5056,02,F,1029.0,P,Ockies,Chen,2,1461.0
5057_01,Earth,True,G/816/P,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Idave Simmonders,Train,True,5057,01,G,816.0,P,Idave,Simmonders,1,0.0
5058_01,Mars,True,F/963/S,TRAPPIST-1e,11.0,False,,0.0,0.0,0.0,0.0,Goos Apie,Train,True,5058,01,F,963.0,S,Goos,Apie,3,0.0
5058_02,Mars,False,F/963/S,PSO J318.5-22,30.0,True,600.0,31.0,1.0,659.0,191.0,Gork Apie,Train,False,5058,02,F,963.0,S,Gork,Apie,3,1482.0
5058_03,Mars,True,F/963/S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Leos Apie,Train,True,5058,03,F,963.0,S,Leos,Apie,3,0.0
5059_01,Earth,False,F/1030/P,55 Cancri e,21.0,False,639.0,0.0,0.0,0.0,0.0,Nancis Ryanga,Train,False,5059,01,F,1030.0,P,Nancis,Ryanga,1,639.0
5060_01,Europa,True,C/157/P,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,Algork Honatte,Train,True,5060,01,C,157.0,P,Algork,Honatte,4,0.0
5060_02,Europa,True,C/157/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Instan Honatte,Train,True,5060,02,C,157.0,P,Instan,Honatte,4,0.0
5060_03,Europa,False,C/157/P,55 Cancri e,27.0,False,0.0,867.0,0.0,20.0,1371.0,Segino Honatte,Train,False,5060,03,C,157.0,P,Segino,Honatte,4,2258.0
5060_04,Europa,False,C/157/P,55 Cancri e,29.0,True,530.0,418.0,0.0,,9129.0,Alhaino Honatte,Train,False,5060,04,C,157.0,P,Alhaino,Honatte,4,
5061_01,Europa,True,C/196/S,TRAPPIST-1e,25.0,False,0.0,0.0,,0.0,0.0,Furudah Patoetic,Train,True,5061,01,C,196.0,S,Furudah,Patoetic,2,0.0
5061_02,Europa,False,C/196/S,TRAPPIST-1e,54.0,False,0.0,8246.0,0.0,56.0,118.0,Mediton Patoetic,Train,True,5061,02,C,196.0,S,Mediton,Patoetic,2,8420.0
5062_01,Earth,False,E/325/S,,46.0,False,971.0,0.0,20.0,0.0,5.0,Sallie Bushallert,Train,False,5062,01,E,325.0,S,Sallie,Bushallert,1,996.0
5063_01,Earth,False,G/830/S,TRAPPIST-1e,18.0,False,,794.0,16.0,0.0,0.0,Kennie Solinez,Train,True,5063,01,G,830.0,S,Kennie,Solinez,1,
5064_01,Europa,False,A/62/S,55 Cancri e,22.0,False,1961.0,82.0,0.0,3025.0,2406.0,Alraiam Gocent,Train,False,5064,01,A,62.0,S,Alraiam,Gocent,1,7474.0
5065_01,Europa,True,E/326/S,55 Cancri e,29.0,False,0.0,,0.0,0.0,0.0,Asellan Crueld,Train,True,5065,01,E,326.0,S,Asellan,Crueld,2,0.0
5065_02,Europa,False,E/326/S,55 Cancri e,26.0,False,606.0,1080.0,0.0,2011.0,0.0,,Train,False,5065,02,E,326.0,S,,,2,3697.0
5066_01,Earth,False,F/1031/P,TRAPPIST-1e,15.0,False,0.0,43.0,2837.0,6.0,140.0,Millie Kinson,Test,,5066,01,F,1031.0,P,Millie,Kinson,1,3026.0
5067_01,Earth,False,F/964/S,55 Cancri e,36.0,False,0.0,1808.0,0.0,344.0,0.0,Kerryn Wolfernan,Train,True,5067,01,F,964.0,S,Kerryn,Wolfernan,1,2152.0
5068_01,Earth,,E/314/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Nadie Polliamposs,Train,True,5068,01,E,314.0,P,Nadie,Polliamposs,1,0.0
5069_01,Earth,False,F/965/S,PSO J318.5-22,56.0,False,1309.0,0.0,69.0,1.0,0.0,Andary Hurchez,Train,False,5069,01,F,965.0,S,Andary,Hurchez,1,1379.0
5070_01,Earth,False,F/966/S,,20.0,,542.0,175.0,0.0,5.0,0.0,Lillia Collinson,Train,True,5070,01,F,966.0,S,Lillia,Collinson,1,722.0
5071_01,Earth,False,F/1032/P,TRAPPIST-1e,41.0,False,,1478.0,0.0,,3.0,Stance Keithunts,Test,,5071,01,F,1032.0,P,Stance,Keithunts,1,
5072_01,Earth,False,G/817/P,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Brina Saley,Train,False,5072,01,G,817.0,P,Brina,Saley,2,0.0
5072_02,Earth,True,G/817/P,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,Melica Saley,Train,False,5072,02,G,817.0,P,Melica,Saley,2,0.0
5073_01,Mars,True,F/1033/P,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Vere Frité,Train,True,5073,01,F,1033.0,P,Vere,Frité,1,0.0
5074_01,Mars,False,F/967/S,TRAPPIST-1e,35.0,False,4608.0,0.0,926.0,382.0,0.0,Gorsp Biba,Train,False,5074,01,F,967.0,S,Gorsp,Biba,1,5916.0
5075_01,Earth,False,,TRAPPIST-1e,19.0,,0.0,5.0,716.0,0.0,0.0,Line Yatters,Test,,5075,01,,,,Line,Yatters,1,721.0
5076_01,Earth,False,G/818/P,TRAPPIST-1e,13.0,False,0.0,0.0,60.0,1.0,5147.0,Alicey Wolferguson,Train,False,5076,01,G,818.0,P,Alicey,Wolferguson,1,5208.0
5077_01,Mars,False,F/1034/P,TRAPPIST-1e,26.0,False,830.0,33.0,1030.0,3.0,29.0,Beris Tirt,Test,,5077,01,F,1034.0,P,Beris,Tirt,1,1925.0
5078_01,Earth,False,G/819/P,PSO J318.5-22,,False,1627.0,0.0,0.0,110.0,0.0,Ferry Coffmaney,Test,,5078,01,G,819.0,P,Ferry,Coffmaney,1,1737.0
5079_01,Mars,True,F/968/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Froops Dal,Test,,5079,01,F,968.0,S,Froops,Dal,1,0.0
5080_01,Earth,False,F/969/S,,21.0,False,1.0,0.0,143.0,558.0,1.0,Herina Buckeelez,Train,False,5080,01,F,969.0,S,Herina,Buckeelez,1,703.0
5081_01,Earth,False,F/1035/P,TRAPPIST-1e,19.0,False,1171.0,1460.0,0.0,36.0,0.0,Deandy Gamberson,Test,,5081,01,F,1035.0,P,Deandy,Gamberson,1,2667.0
5082_01,Europa,False,C/197/S,TRAPPIST-1e,30.0,False,2019.0,1686.0,129.0,99.0,933.0,Sadar Pernised,Test,,5082,01,C,197.0,S,Sadar,Pernised,1,4866.0
5083_01,Earth,True,G/820/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Cary Pooles,Train,False,5083,01,G,820.0,P,Cary,Pooles,1,0.0
5084_01,Europa,True,E/315/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Askedus Fuelightic,Train,False,5084,01,E,315.0,P,Askedus,Fuelightic,2,0.0
5084_02,Europa,False,E/315/P,TRAPPIST-1e,32.0,False,8151.0,2052.0,1919.0,7352.0,754.0,Batrix Fuelightic,Train,False,5084,02,E,315.0,P,Batrix,Fuelightic,2,20228.0
5085_01,Earth,False,F/970/S,TRAPPIST-1e,20.0,False,0.0,15.0,455.0,95.0,0.0,Alie Grahangory,Train,True,5085,01,F,970.0,S,Alie,Grahangory,1,565.0
5086_01,Mars,True,F/971/S,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,Mon Fort,Test,,5086,01,F,971.0,S,Mon,Fort,2,0.0
5086_02,Mars,False,E/327/S,TRAPPIST-1e,17.0,False,55.0,0.0,994.0,0.0,0.0,Muew Fort,Test,,5086,02,E,327.0,S,Muew,Fort,2,1049.0
